left_brow_eye_dist_mean,left_brow_eye_dist_std,right_brow_eye_dist_mean,right_brow_eye_dist_std,brow_eye_avg_mean,brow_eye_avg_std,brow_furrow_mean,brow_furrow_std,left_eye_openness_mean,left_eye_openness_std,right_eye_openness_mean,right_eye_openness_std,avg_eye_openness_mean,avg_eye_openness_std,mouth_width_mean,mouth_width_std,mouth_height_mean,mouth_height_std,mouth_aspect_ratio_mean,mouth_aspect_ratio_std,nose_width_mean,nose_width_std
0.009088455910753754,-0.0007684264520043762,0.01035526962931022,-0.0011295571938082696,0.009262661778758136,-0.01319526663338534,0.0006997398137718313,0.0036225111016034445,-0.005825387678636751,-0.0002732303813972556,-0.00290487564999013,-0.0019532777958665365,-0.005487112330280254,-0.0009450664645279661,-0.001748508769367586,0.016506441684739248,-0.0009549285631238795,-0.034892365546198824,-3.441479990178153e-05,-0.005088366921313983,-0.00022127882011031797,-0.02884480386114212
-0.00029354784603715636,-0.021693707030722664,0.0021417284746666782,-0.0090360150124908,0.0045943750451777595,-0.015604912429454897,-0.00041420279888214155,-0.010854926213089547,-0.0013234728122331044,0.000522893304271306,-0.002739014787220334,-0.0018571386189845602,-0.00235578933576976,0.0005679273280485555,0.0023319318671043868,-0.005268147588302162,0.00015016598915849351,-0.025786240159700987,-6.290862558491508e-05,-0.00998776224049635,0.001001716883646134,-0.025480567409285792
0.0054419838216309396,-0.010496749577757083,0.0017447188968270312,-0.008868138057296731,0.006662288059866372,-0.004288121020451034,0.0004890720459617839,-0.004888420334939327,-0.0018556006764925328,0.000998488802148591,-0.0020671442197336535,-0.001389830299132691,-0.0034003097010679617,0.000751895017664202,-0.0007049624209137244,0.008774204965646548,-0.0001596304337956959,-0.03332706510144719,-0.00041549826060964973,-0.0028938302140823703,-0.0005546398991241977,-0.02589336370797828
0.008009294223321016,-0.026334432314965614,0.002689792703951224,-0.011399236034308795,0.008438795082821984,-0.01521892930032669,0.0007432938550412711,0.002859917201389438,-0.00047528753032758053,-0.0004088304871549029,-0.0023497627831784197,-0.004280290851231831,0.0002925571626201819,-0.000691161145523996,-0.007293178419802333,-0.015672039400708125,-0.00022869897663557956,0.023918396674545057,0.0001491736034000044,0.009048745427666677,-0.0016027673855196155,-0.01602785645059025
-0.0009616501244269893,0.008373679103487974,0.0006795893433947894,0.01350705369086462,0.003077933754951067,0.020056301379649064,0.0007279680276543134,0.006198969632964851,0.0008348097241577533,0.0014231267017254811,-0.0009981433411504995,0.002460437028033726,0.001062930899941224,0.0008294808353851456,-0.005919795790694262,0.008194657842395817,-0.0009437624511288402,0.01764022478303176,-0.0003873446253062805,0.007644244662534823,0.0014200588915250073,-0.024761247323752896
0.0006970208721503267,0.0026899571946203235,0.009586848426270549,-0.0014801998733470418,0.004110775919658056,-0.0065573000828112096,0.0010407433402655978,0.0032005233831689205,-0.0024050569857178837,-0.0002870669861859323,-0.003376450570803412,-0.0018122796906094962,-0.0037413094479287297,-0.001255395549573789,-0.006815028777409097,0.02702696669664166,-0.0009183231322309863,-0.03480907915832818,-0.0009778690095358096,0.011430516111249187,0.0014992843343271842,-0.029427445171100967
-0.0007138301662468612,0.005456761752685298,-0.0007463641887407555,-0.0019292818290830489,0.002384486035526795,-0.00222544770112897,0.0011544767208989397,0.00708649557769668,-0.0011394757074597028,-0.0006757384443853041,-0.0016202706320436193,-0.0025722409044550013,0.0004242572769487636,-0.0012153855557751744,-0.006255199415003382,0.024270415281591295,-0.0009475575548996364,0.008832127724993859,-0.0013342129496792985,0.006249067526680538,-0.0011155367985378156,0.019656800158784453
0.002434891581491468,0.0017845798964287206,0.01234024550467851,-0.010918159122516482,0.006798052326259669,-0.015560649802569996,0.0011291143475755116,-0.011886829843699659,-0.008063064038757695,-0.0010883848796150446,-0.0018451440427166386,-0.0015821218993422143,-0.0033634575433382405,-0.0008330323014720067,0.0022234216603264174,0.023601977328061824,0.0027771420082118416,-0.007764533541139717,0.0010894094382928158,-0.0004455385496425151,0.0012318451043258963,0.037807936544380784
0.0005845769882290147,0.004717179417810506,0.0012789597679438817,0.0004732353022913149,0.0036762314642252575,-0.0006986324781346562,-0.0007647822955155387,-0.008284349410236947,-0.007198307762856196,-9.357470345194861e-05,-0.013946857811634416,-0.0010845700858423879,-0.009398591415977839,0.001238069442500149,0.00100414646224176,0.0005252825777087378,-0.001125830639244516,-0.022992834428300184,0.0001249672334464812,-0.003917788252710931,-0.0004887668615150832,-0.018783162993706696
-0.0013069310070969059,-0.011402843182019558,0.0008160554590927912,-0.008539726147331655,-0.0011318627633065666,-0.014945032346872935,0.0012358340115325968,-0.009984395768466521,-0.0010494717480822812,-0.00040534389075824295,-0.002248025497805848,-0.0018308947650899601,-0.0014271083311024424,-8.366302926902252e-06,-0.005952690187015206,0.018340497323568048,-0.0015990989698527625,-0.02062554275994079,-2.310719058006087e-05,-0.00301095295821225,-0.0012866450919322167,-0.027231883105502102
-0.007294693379828973,-0.0016622726144028147,-0.00689477276447463,-0.005124334077379285,-0.007875829395673118,0.00032644826664861824,0.0013395387022559384,-0.011049612618139403,-0.0024261287164375955,0.0006152979345194834,-0.0037820344045401007,-0.0016322551233160392,-0.003465237049113582,0.0003205551767697434,0.0018976297055087114,0.014903002858800569,-0.0007450823654873166,-0.027243709518002063,-0.00023309148052789912,-0.012664320641904179,0.0003196761515838262,-0.028190021345299996
